query,gold_intent,rank,historical_customer,historical_support,similarity,intent_compatibility,combined_score
<USER> It keeps saying my email account is not associated with the account but yet this is where the emails come,ACCOUNT_LOGIN,2,will changing my password stop this person from using my @spotifycares? https://t.co/vhjywgo25j @spotifycares i login with facebook (__email__) - but i think my email account for spotify is my old one (__email__) that is now defunct. what can i do?,@117482 hey richard! we’re sorry to hear that. check out https://t.co/qhn3ok8y2n for what to do next /ch @117482 we'd recommend deleting your last tweet as it contains sensitive account info. you can dm it to us instead /ny https://t.co/ldfdzrinat,0.3550472814252164,0.42857142857142855,0.37342831821176947
<USER> It keeps saying my email account is not associated with the account but yet this is where the emails come,ACCOUNT_LOGIN,3,@117153 y'all charged my account 8 times ..... uhhh,@117213 hey there! could you send us a dm with your account's email address? we'll take a look backstage /fr https://t.co/ldfdzrinat,0.2729256731995061,0.14285714285714285,0.2404085406139153
<USER> I uninstalled the app and when I installed it a month later that is when I noticed the change . could be zoomed in some how ?,APP_TECHNICAL,1,"@spotifycares @115890 groove music quits &amp; redirect to spotify. but the w10m app is a bugfest.. any further updates possible? @spotifycares 2/2... and there is no way to manage albums (recently added e.g.) in the app. it's a mess 😲 https://t.co/rlwuqllt8s @spotifycares yes, multiple times. no changes. i am premium user an when @115890 send us users to spotify there should be a bugfree running app 🤨","@115889 hey there! that doesn't sound good. what's happening exactly? can you let us know the app version you're using? /pb @115889 got it. it's not possible at the moment, but we'll pass on the the suggestion. could you try reinstalling the app? /pb @115889 sorry to hear that. the spotify app on windows phone is currently in maintenance mode. more info here: https://t.co/ksq4qse4de /rs",0.2711031228320883,0.25,0.2658273421240662
<USER> I uninstalled the app and when I installed it a month later that is when I noticed the change . could be zoomed in some how ?,APP_TECHNICAL,2,@spotifycares @115890 groove music quits &amp; redirect to spotify. but the w10m app is a bugfest.. any further updates possible? @spotifycares 2/2... and there is no way to manage albums (recently added e.g.) in the app. it's a mess 😲 https://t.co/rlwuqllt8s,"@115889 hey there! that doesn't sound good. what's happening exactly? can you let us know the app version you're using? /pb @115889 got it. it's not possible at the moment, but we'll pass on the the suggestion. could you try reinstalling the app? /pb",0.24937295267744486,0.25,0.24952971450808364
<USER> I uninstalled the app and when I installed it a month later that is when I noticed the change . could be zoomed in some how ?,APP_TECHNICAL,3,@115888 the app is killing #phone #battery fixing this problem? how is this okay. i guess you are getting the money without any complaints,"@116387 hey! what device, operating system, and spotify version are you using? we'll see what we can suggest /cb",0.2501644472426179,0.125,0.2188733354319634
"<USER> I used facebook to sign in before and now when I try logging in, it doesn't let me sign in with my facebook password nor my facebook itself.",ACCOUNT_LOGIN,1,will changing my password stop this person from using my @spotifycares? https://t.co/vhjywgo25j @spotifycares i login with facebook (__email__) - but i think my email account for spotify is my old one (__email__) that is now defunct. what can i do?,@117482 hey richard! we’re sorry to hear that. check out https://t.co/qhn3ok8y2n for what to do next /ch @117482 we'd recommend deleting your last tweet as it contains sensitive account info. you can dm it to us instead /ny https://t.co/ldfdzrinat,0.1707852721205717,0.42857142857142855,0.2352318112332859
"<USER> I used facebook to sign in before and now when I try logging in, it doesn't let me sign in with my facebook password nor my facebook itself.",ACCOUNT_LOGIN,2,"@spotifycares i can't log into my account as it's saying my password is incorrect but it's the same one i've used for years! i updated my email address but it's saying i don't have an account registered to that address? @spotifycares btw i have a confirmation email to say my email address was updated, then got an email to say my subscription had been cancelled?",@116889 hey lauren! can you dm us your account's email address or username? we'll take a look /ns https://t.co/ldfdzrinat,0.14022385273976787,0.42857142857142855,0.21231074669768302
"<USER> I used facebook to sign in before and now when I try logging in, it doesn't let me sign in with my facebook password nor my facebook itself.",ACCOUNT_LOGIN,3,unli skips. unli fun. 3 months of premium for ₱9. https://t.co/8zrlqnpqtf @115888 why?? https://t.co/ycudolf2za @spotifycares i'm using my facebook account as a method to log in.,@116386 hey! could you dm us your account’s email address? we’ll check this out backstage /cg https://t.co/ldfdzrinat @116386 we see. could you dm us your facebook profile's email address? we'll help out there /cg https://t.co/ldfdzrinat,0.11941126518522008,0.2857142857142857,0.1609870203174865
"<USER> I’m still having this issue. It seems others are too based on this forum thread. Are your app devs working on it? They need to fix it ASAP. I’m paying for premium, and It’s very annoying not to be able to shuffle! <URL>",PLAYBACK,1,"@spotifycares the buttons on my headphones don’t pause my music anymore. is this a spotify or an ios 11 issue? @116888 @spotifycares same exact issue. sound won’t play more than 50% although i have it on full @spotifycares spotify 8.4.25.906 and ios 11 @spotifycares no just on my phone since i installed ios 11. mostly on 3g/4g. it’s very random when it decides not to work. @spotifycares nothing, same problem seems to be happening to a lot of people.","@116887 hey! the cavalry's here. could you confirm the ios and spotify version you're using? we'll see what we can suggest /kb @116887 got it. is this happening on 3g/4g, wifi, or both? do you get the same issue when you use spotify on other devices? /kb @116887 are you getting any error messages when it happens? is it happening when you're using earphones, or even without them? /pl @116887 we understand. can you check if the steps here do the trick: https://t.co/cxght0bcr8? /pl",0.2218409616021303,0.375,0.26013072120159775
"<USER> I’m still having this issue. It seems others are too based on this forum thread. Are your app devs working on it? They need to fix it ASAP. I’m paying for premium, and It’s very annoying not to be able to shuffle! <URL>",PLAYBACK,2,"@spotifycares the buttons on my headphones don’t pause my music anymore. is this a spotify or an ios 11 issue? @116888 @spotifycares same exact issue. sound won’t play more than 50% although i have it on full @spotifycares spotify 8.4.25.906 and ios 11 @spotifycares no just on my phone since i installed ios 11. mostly on 3g/4g. it’s very random when it decides not to work. @spotifycares nothing, same problem seems to be happening to a lot of people. @spotifycares didn’t work","@116887 hey! the cavalry's here. could you confirm the ios and spotify version you're using? we'll see what we can suggest /kb @116887 got it. is this happening on 3g/4g, wifi, or both? do you get the same issue when you use spotify on other devices? /kb @116887 are you getting any error messages when it happens? is it happening when you're using earphones, or even without them? /pl @116887 we understand. can you check if the steps here do the trick: https://t.co/cxght0bcr8? /pl @116887 hmm. can you dm us your account's email address or username? we'll take a look backstage /km https://t.co/ldfdzrinat",0.21549753752044196,0.375,0.2553731531403315
"<USER> I’m still having this issue. It seems others are too based on this forum thread. Are your app devs working on it? They need to fix it ASAP. I’m paying for premium, and It’s very annoying not to be able to shuffle! <URL>",PLAYBACK,3,@spotifycares the buttons on my headphones don’t pause my music anymore. is this a spotify or an ios 11 issue? @116888 @spotifycares same exact issue. sound won’t play more than 50% although i have it on full @spotifycares spotify 8.4.25.906 and ios 11 @spotifycares no just on my phone since i installed ios 11. mostly on 3g/4g. it’s very random when it decides not to work.,"@116887 hey! the cavalry's here. could you confirm the ios and spotify version you're using? we'll see what we can suggest /kb @116887 got it. is this happening on 3g/4g, wifi, or both? do you get the same issue when you use spotify on other devices? /kb @116887 are you getting any error messages when it happens? is it happening when you're using earphones, or even without them? /pl",0.18218450867826377,0.375,0.23038838150869784
